,LO1,LA1,EL1,LO1,LA1,EL1,VISIBLE
9266,88.6,27.3,1212.15918,88.1,27.9,5858.122559,4105.62952
9267,88.8,26.7,107.6037369,88.9,27.9,5619.376953,4105.607455
9268,75.7,32.4,381.047821,76.9,32.7,5567.690918,4105.594594
9269,88.6,26.7,103.8744278,88.8,27.7,5211.320313,4105.591551
9270,-70.4,-18.3,37.21191025,-69.8,-17.6,4934.990234,4105.561162
9271,84,28.1,870.4885864,84.2,28.8,5481.948242,4105.550932
9272,84,28.2,830.2808838,84.3,28.7,5246.100098,4105.465272
9273,86.7,27.2,1059.510254,86.9,27.8,5545.130371,4105.426018
9274,-77.3,-11.5,42.09392548,-76.8,-11.1,4536.321289,4105.422965
9275,86.5,26.9,530.4699097,86.9,27.8,5545.130371,4105.418522
9276,84.1,28,652.6550903,84.5,28.9,5664.806641,4105.359878
9277,86.1,27.5,757.4044189,86.4,28.4,5717.641113,4105.354331
9278,82.7,27.7,181.9300079,83.9,28.6,6161.178711,4105.284952
9279,-65.4,-27.3,332.0456848,-66,-27.1,4752.705566,4105.273261
9280,-71.7,-16.9,804.8253174,-71.5,-16.2,5421.592773,4105.199255
9281,-78.4,-9.4,6.880829811,-77.5,-9.3,4887.546875,4105.139944
9282,86.1,27.5,757.4044189,86.1,28.3,5483.941895,4104.983511
9283,87.6,26.7,162.9104004,88.1,27.9,5858.122559,4104.955136
9284,88.5,26.7,117.1208878,88,27.9,5812.284668,4104.918189
9285,85.5,26.8,76.83288574,86.7,28.1,6924.729492,4104.91245
9286,84.9,28.3,1592.108521,84.5,28.7,5972.400879,4104.871737
9287,92.8,27,125.6159973,92.3,27.7,4897.808594,4104.834444
9288,82.8,27.8,334.3287048,84,28.6,6146.970215,4104.793879
9289,84.2,28.1,654.5308838,84.7,28.9,5568.388184,4104.787642
9290,-73.3,11.2,117.4173813,-73.6,10.8,4461.758301,4104.765093
9291,81.6,36.7,1571.589233,81.6,36,6152.234863,4104.716688
9292,85.9,27.6,1888.190918,86.9,28,6908.385742,4104.687892
9293,84.2,28,623.7114258,84.9,28.8,5718.139648,4104.634608
9294,-70.5,-18.2,49.88859177,-69.8,-17.6,4934.990234,4104.631607
9295,84.5,27.8,664.019043,84,28.8,5928.002441,4104.525968
9296,83.6,28,813.824707,84.2,28.5,5432.405273,4104.495224
9297,76.3,32.1,704.1040649,76.6,32.6,5113.729492,4104.467173
9298,80.9,41.3,1155.130981,80.2,42,6001.209473,4104.456878
9299,85.9,27.8,1074.742798,86.4,28.4,5717.641113,4104.326741
9300,-78.4,-9.1,149.0209808,-77.8,-9.4,4681.282715,4104.317879
9301,82.8,28,796.1502075,83.9,28.6,6161.178711,4104.308677
9302,-82.6,-78.6,195.3843079,-85.3,-78.6,4576.191406,4104.292709
9303,95,29.2,1528.576782,94.9,29.4,5679.053711,4104.241855
9304,88,26.5,118.3037033,88.1,28,6415.536133,4104.176541
9305,-78.1,-9.1,1028.272705,-77.6,-9.1,5369.162109,4104.170059
9306,82.8,27.7,168.848526,84,28.6,6146.970215,4104.162113
9307,-65.8,-27.4,530.4832153,-66,-27.1,4752.705566,4104.125565
9308,87.4,27.6,1528.416504,86.7,28.2,6353.915527,4104.105661
9309,85,27.9,1233.280029,85.6,28.5,5958.530762,4104.033985
9310,86,27,339.1955566,86.2,28.3,6115.115234,4104.030547
9311,-153.7,63.2,168.5822296,-151,63.1,5726.350586,4103.999177
9312,87.7,27.1,1098.14502,87,27.8,6052.665039,4103.82681
9313,75.9,32.4,632.6485596,76.6,32.6,5113.729492,4103.759426
9314,78.7,30,935.5925903,79.6,30.9,6410.762207,4103.754466
9315,91.5,27.3,1172.484497,91.6,28,5759.748047,4103.743561
9316,80.4,29.6,898.2470703,80.9,30,5340.180664,4103.723601
9317,86.1,27.4,1135.337036,86.9,27.7,5815.007813,4103.651109
9318,85.3,27.4,611.5831299,85.6,28.5,5958.530762,4103.549105
9319,-71.3,-32.9,105.1342392,-70,-32.7,5407.111328,4103.52189
9320,80.9,29.5,1129.600342,81,30,5483.133301,4103.415696
9321,89,26.7,109.8971863,88.9,27.9,5619.376953,4103.314005
9322,84.8,28.1,1161.253784,85.6,28.3,5785.941406,4103.058733
9323,86.9,26.4,70.63158417,86.9,27.7,5815.007813,4103.043823
9324,78.2,30,315.6636963,79.1,31,5973.947754,4103.041857
9325,86.6,26.9,601.819519,86.7,28.2,6353.915527,4102.990811
9326,92.4,27,481.1199951,92.3,28,5562.911133,4102.969323
9327,86.4,26.9,429.9731445,85.8,28.2,6449.25293,4102.955513
9328,86.7,27.5,1597.555542,86.8,28.1,6057.73291,4102.919469
9329,-77.8,-10.5,473.0847473,-76.9,-10.3,5375.847656,4102.915021
9330,85.8,27.2,535.4017334,86.5,28,5633.594727,4102.903991
9331,75.7,32.4,381.047821,76.8,33.2,5935.788574,4102.865638
9332,-149.1,62.9,862.0827026,-151,63.1,5726.350586,4102.853337
9333,86.2,27.3,1041.034668,86.2,28.3,6115.115234,4102.81524
9334,-71,-30.2,1153.218018,-69.9,-30.3,6142.692871,4102.792388
9335,-149.9,63.5,1231.01062,-151,63.1,5726.350586,4102.709086
9336,-71.2,-12.6,382.8744812,-71.1,-13.7,5669.876953,4102.651093
9337,-150,63.6,1185.537964,-151,63.1,5726.350586,4102.630416
9338,86,27.3,846.3203125,86.8,28.1,6057.73291,4102.539379
9339,84.2,28.1,654.5308838,84.7,28.8,5420.572754,4102.48405
9340,-78.2,-9.6,407.2235107,-77.6,-9,5199.786621,4102.481043
9341,85.1,27.1,129.5709839,85.8,28.3,6003.623047,4102.439824
9342,83.6,27.9,806.7491455,83.6,28.8,5695.857422,4102.431291
9343,79.7,41.6,1738.061646,79.9,41.8,5900.987793,4102.418211
9344,84.9,28,568.8894653,85,28.9,5465.437988,4102.392762
9345,90.4,26.9,357.6844482,90.4,28.1,5858.46875,4102.234141
9346,82.9,28.2,1152.128052,83.9,28.6,6161.178711,4102.102887
9347,-76.7,-12.6,17.56266594,-76.2,-11.9,4827.328125,4102.101971
9348,-71,-34.3,297.4718018,-69.9,-33.8,5449.004883,4102.059437
9349,-67.4,-28.9,1046.997925,-67.8,-29.1,5306.73877,4102.030608
9350,92.9,27.2,732.1793213,92.6,27.9,5378.776855,4102.022236
9351,-150,63.4,1340.26416,-151,63.1,5726.350586,4101.927133
9352,84.8,27.9,1181.137451,84.5,28.7,5972.400879,4101.899289
9353,79.9,29.7,756.6568604,80.4,30.2,5283.569824,4101.852919
9354,88.5,26.9,547.8806152,88,27.9,5812.284668,4101.817019
9355,85.3,27.4,611.5831299,86.2,28.3,6115.115234,4101.816478
9356,-78.3,-9.5,142.0693359,-77.5,-9.3,4887.546875,4101.718148
9357,85,27.3,380.8518372,85.9,28.1,5720.790527,4101.704241
9358,90.1,27.2,773.0426025,90,28.2,5853.560059,4101.678865
9359,92.5,26.9,144.0054321,92.3,27.7,4897.808594,4101.63531
9360,83.8,27.8,1268.274292,83.8,28.6,5991.510254,4101.632521
9361,92.2,26.7,92.34145355,92.5,27.9,5661.493164,4101.6321
9362,88.7,27,716.1555786,88.8,27.9,5612.100098,4101.630136
9363,-77,-12.2,7.569283962,-76.3,-11.7,4807.384277,4101.624523
9364,-76.7,-12.5,146.5688934,-76.1,-12.2,4669.161133,4101.608582
9365,88.6,27.3,1212.15918,88.3,27.8,5625.258301,4101.588486
9366,88.2,26.6,107.541687,88.1,27.9,5858.122559,4101.562325
9367,78.3,30.7,1326.913452,79.1,31,5973.947754,4101.476679
9368,92.8,27.1,278.8187561,92.7,28.2,5562.993652,4101.432295
9369,88,26.9,739.6520386,88,27.9,5812.284668,4101.413426
9370,84.6,27.9,1025.318359,84.9,28.6,5670.448242,4101.412902
9371,81,29.5,1640.777832,81.1,30.1,6099.142578,4101.390732
9372,-73.7,11.2,371.0277405,-73.7,10.8,4627.714355,4101.317096
9373,-71.1,-34.1,298.0417786,-69.9,-33.8,5449.004883,4101.268306
9374,-70.5,-18.1,145.0391083,-69.8,-17.7,4832.473145,4101.185663
9375,88.8,27.1,1663.728394,88.1,27.6,6383.129883,4101.091723
9376,76.7,32,1009.861938,77.4,32.2,5491.219238,4101.012359
9377,-140.9,60,422.6429749,-140.4,60.6,4932.653809,4100.824641
9378,-71.1,-33.4,222.6252441,-69.9,-33.8,5449.004883,4100.814297
9379,44.4,39.9,840.4133301,44.3,39.7,4985.76709,4100.776994
9380,84,28.2,830.2808838,84.4,29,5672.403809,4100.7713
9381,84.2,27.7,228.094574,84.1,28.6,5123.013184,4100.763045
9382,81.1,29.3,1376.785889,81.1,30.1,6099.142578,4100.742757
9383,-71.9,7.2,237.9694214,-72.3,6.5,4967.649902,4100.678258
9384,-78.4,-9.2,202.603363,-78,-8.9,4542.113281,4100.593335
9385,87.1,26.9,656.444397,87,28.1,6163.293945,4100.591548
9386,87.7,26.7,154.7442322,86.7,28.1,6924.729492,4100.590664
9387,-76.5,-12.9,113.8639984,-75.7,-12.6,4893.048828,4100.565015
9388,-78.4,-9,326.3519897,-77.8,-8.7,4855.538574,4100.472798
9389,-70.9,-33.3,639.7041626,-69.8,-33.4,5569.852539,4100.46743
9390,-77.8,-10.7,47.35725403,-76.9,-10.5,4946.594727,4100.427398
9391,91.7,26.9,476.5519409,91.6,28,5759.748047,4100.389205
9392,80.6,28.8,201.7560883,81.5,29.9,6075.006836,4100.384922
9393,84.3,28.1,559.873291,84.8,28.4,4936.000488,4100.342544
9394,-83,-79,126.7912369,-85.3,-78.6,4576.191406,4100.321103
9395,84.3,27.7,187.2211609,84.1,28.9,5716.114258,4100.261002
9396,93,27.3,613.4151001,92.3,28,5562.911133,4100.23055
9397,84.4,28.4,1777.268799,84.5,28.7,5972.400879,4100.224024
9398,80.2,41.1,1114.30127,80.2,42,6001.209473,4100.193547
9399,-82.7,-78.4,176.3443604,-85.3,-78.6,4576.191406,4100.152856
9400,103.7,30.6,518.953064,102.9,31.1,5319.97168,4100.138836
9401,88.9,26.8,131.3403625,88.9,28,5629.966797,4100.126388
9402,85.6,27.1,165.8080444,85.7,28.4,5914.893066,4100.121224
9403,85.6,27.5,1251.557495,85.8,28.3,6003.623047,4100.118665
9404,86.7,38.4,1126.253296,87.4,37.9,5763.431641,4100.07422
9405,86.9,26.8,124.8666687,86.8,27.8,5203.724121,4100.063073
9406,88.4,26.8,160.4662476,88.3,27.9,5443.273438,4100.04514
9407,93,26.9,111.9579239,92.7,28.1,5679.272949,4100.040648
9408,88.2,26.6,107.541687,88.2,27.7,5382.568359,4099.936892
9409,84.9,28.3,1592.108521,85,28.6,5786.904785,4099.876753
9410,86.9,27.2,1595.543091,87,27.8,6052.665039,4099.822522
9411,84.8,27.9,1181.137451,85,28.6,5786.904785,4099.721071
9412,92.9,27.3,675.2833862,92.4,27.9,5315.22998,4099.658737
9413,-69.9,-13.5,382.1706543,-69.9,-14,4724.530273,4099.591614
9414,89,26.7,109.8971863,88.8,27.7,5211.320313,4099.568792
9415,-74.2,10.9,15.31859779,-73.6,10.8,4461.758301,4099.545627
9416,78.3,30.2,858.2434082,78.5,31.1,5773.192871,4099.512377
9417,89.9,27.5,1297.445923,90.2,28.2,5941.180664,4099.488156
9418,-78.4,-9.2,202.603363,-77.8,-9.4,4681.282715,4099.384637
9419,86.3,27,221.9893341,87,27.9,5482.717285,4099.350653
9420,84.3,28,594.3851929,84.4,29,5672.403809,4099.320517
9421,84.6,28,936.6008911,84,28.8,5928.002441,4099.26786
9422,-76.7,-12.5,146.5688934,-76.2,-11.9,4827.328125,4099.245127
9423,78.4,30,1079.903687,79,30.9,6225.717285,4099.231386
9424,81.2,28.9,938.1816406,81.5,29.9,6075.006836,4099.223201
9425,84.8,28,490.6791992,84.2,28.8,5481.948242,4099.197756
9426,-70.4,-33.6,1142.915039,-69.9,-33.8,5449.004883,4099.192668
9427,84.6,27.4,376.620636,84,28.6,6146.970215,4099.178483
9428,84.8,27.3,229.3178101,85.6,28.3,5785.941406,4099.076957
9429,85.6,27,115.4142227,86.1,28,5376.617676,4099.042542
9430,-153.5,63.6,163.6602936,-151,63.1,5726.350586,4098.946527
9431,-78.1,-9.8,322.8547974,-77.5,-9.1,5237.833496,4098.94258
9432,88.4,27.1,729.1127319,88.2,27.9,5480.126465,4098.897126
9433,83.9,27.7,646.4708862,84,28.8,5928.002441,4098.805472
9434,86.8,26.4,67.18210602,86.9,27.7,5815.007813,4098.790777
9435,-140.4,59.8,212.4482269,-140.4,60.6,4932.653809,4098.705354
9436,75.7,39.2,1416.197998,75.2,38.6,6011.491699,4098.579694
9437,85.4,27.4,746.9266357,86.9,28,6908.385742,4098.514207
9438,84.5,28.1,685.9881592,85.5,28.6,5779.464844,4098.470479
9439,-77.5,-11.3,115.3940735,-77.1,-10.8,4606.28125,4098.46522
9440,84.2,27.6,154.4753723,84.3,28.9,5901.825195,4098.459671
9441,-68.8,-33.4,794.5612793,-69.8,-33.4,5569.852539,4098.405367
9442,86,27.2,828.2067871,85.9,28.1,5720.790527,4098.283623
9443,-150.4,64.3,160.9489594,-151,63.1,5726.350586,4098.280219
9444,87.5,38.5,1309.545654,87.4,37.9,5763.431641,4098.246263
9445,76.6,39.1,1216.295776,75.3,38.6,6552.909668,4098.199175
9446,-149.7,62.3,661.4561157,-151,63.1,5726.350586,4098.131801
9447,84.3,27.9,442.5375977,83.6,28.8,5695.857422,4098.086158
9448,85,27.3,380.8518372,85.8,28.4,6140.036621,4098.054761
9449,85.2,27.1,126.7958527,85.8,28.4,6140.036621,4098.012878
9450,86.9,26.9,219.4210815,87,28,5500.117188,4097.937363
9451,-78.3,-8.9,768.1694336,-77.6,-9.1,5369.162109,4097.921987
9452,-70.3,-18.3,124.7709045,-69.9,-17.6,4839.117676,4097.904311
9453,-77.1,-12,34.41155624,-76.5,-11.5,4710.075684,4097.816408
9454,86.1,26.5,64.2580719,86.7,28.1,6924.729492,4097.741424
9455,76.2,32,555.4266968,76.6,32.6,5113.729492,4097.685812
9456,86.7,27.1,547.0845947,87,28,5500.117188,4097.676498
9457,-79.5,-1.6,7.854518414,-78.8,-1.5,4590.67041,4097.641412
9458,86.2,26.8,100.6137848,86.9,27.8,5545.130371,4097.597262
9459,88.1,26.7,168.342041,87.9,27.9,5695.104004,4097.575141
9460,84.3,27.8,413.9797974,83.8,28.5,5176.133789,4097.560338
9461,93.3,27.9,1298.579712,92.8,28.2,5672.647949,4097.546603
9462,86.7,26.7,260.8666687,86.6,28.1,6269.745605,4097.544531
9463,77.6,31.4,928.7677612,77.9,31.8,5245.067871,4097.510377
9464,76.9,31.7,976.1387329,77.4,32.2,5491.219238,4097.481319
9465,-78.3,-9.3,268.1898804,-77.8,-9.3,4602.083496,4097.470229
9466,88.5,26.6,98.57659149,88.3,27.8,5625.258301,4097.455342
9467,-150.5,62.9,1540.007813,-151,63.1,5726.350586,4097.450162
9468,-82.6,-78.7,195.0064392,-85.3,-78.6,4576.191406,4097.353914
9469,85.6,27.2,296.9061584,86.5,28,5633.594727,4097.34225
9470,-79.5,-1.5,17.85777855,-78.8,-1.5,4590.67041,4097.326272
9471,85.7,27.8,1471.121826,86.6,28.1,6269.745605,4097.296485
9472,-77.2,-11.6,100.9278412,-76.6,-11.3,4621.404785,4097.280592
9473,79.7,29.7,1435.190063,79.7,30.7,6503.758301,4097.243719
9474,77.6,30.2,307.1225586,78.5,31.1,5773.192871,4097.196334
9475,87.9,26.9,1112.49292,88.1,28,6415.536133,4097.169501
9476,-71.2,-33.5,163.5458832,-70.2,-33.2,5025.671387,4097.124444
9477,-76.8,-12.3,135.9646149,-76.2,-12,4654.528809,4097.075467
9478,85.3,27.3,521.1853638,85.7,28.4,5914.893066,4097.047467
9479,-70.5,-18,331.5333252,-69.5,-18.1,5316.158691,4097.005468
9480,84.4,28.2,696.8222656,84.6,28.6,4979.219238,4096.962092
9481,-68.2,-15.3,581.5814819,-68.5,-15.9,5109.208984,4096.942478
9482,87.1,27,1081.624023,86.6,27.8,5991.532715,4096.925383
9483,76.1,39.5,1294.329346,75.3,38.6,6552.909668,4096.912569
9484,-82.7,-78.8,188.4674835,-85.3,-78.6,4576.191406,4096.907672
9485,-68.4,-15.3,748.7775879,-68.4,-16,5321.55127,4096.906734
9486,84.3,27.8,413.9797974,84.1,28.9,5716.114258,4096.897696
9487,87.2,26.8,187.6366272,87.6,28.1,6048.252441,4096.862202
9488,88.7,27,716.1555786,88.1,27.8,5710.153809,4096.848137
9489,86.4,27,346.4159851,86.2,28.3,6115.115234,4096.810119
9490,80.1,29.1,296.8496094,81.1,30.1,6099.142578,4096.808432
9491,81.6,28.9,999.6253052,81.5,29.9,6075.006836,4096.750879
9492,88.1,26.6,103.0452728,88.2,27.7,5382.568359,4096.744698
9493,-78,-10.4,8.078518867,-77.4,-10,4598.777832,4096.71912
9494,-73.3,10.4,125.3428116,-73.6,10.8,4461.758301,4096.615065
9495,85.7,27.1,266.4478149,86.9,27.7,5815.007813,4096.60122
9496,-70.7,-33.2,570.5991821,-69.9,-33.8,5449.004883,4096.593177
9497,83.9,28.3,1335.825439,84.3,28.9,5901.825195,4096.563341
9498,86.1,27.5,757.4044189,86.5,28.4,5761.901367,4096.561962
9499,87,26.4,69.51911163,86.9,27.7,5815.007813,4096.453771
9500,83.9,27.7,646.4708862,84.2,28.5,5432.405273,4096.374495
9501,85.2,27.3,258.237854,85,28.4,5560.041992,4096.315161
9502,-73.6,11.2,210.1168976,-73.6,10.8,4461.758301,4096.275928
9503,83.6,27.2,93,83.9,28.6,6161.178711,4096.268402
9504,75.9,32.2,537.0773926,76.9,32.7,5567.690918,4096.253468
9505,-83.3,-78.2,167.6019745,-85.3,-78.6,4576.191406,4096.236066
9506,84.9,28,568.8894653,85.1,28.8,5316.67334,4096.189247
9507,-152.1,62.9,1349.163208,-151,63.1,5726.350586,4096.133935
9508,80.5,29.8,1165.69397,81,30,5483.133301,4096.128065
9509,79.8,41.2,1196.58667,80.2,42,6001.209473,4096.124319
9510,84.5,27.2,95.16889191,85.8,28.2,6449.25293,4096.088412
9511,75.6,39.1,1578.35791,75.2,38.6,6011.491699,4096.065302
9512,87.2,27.3,287.8613892,86.2,28.3,6115.115234,4096.063351
9513,92.5,26.8,100.001976,92.6,27.9,5378.776855,4096.024793
9514,80.4,29.7,914.973877,80.4,30.3,5360.59375,4096.000046
9515,82.4,27.9,261.3726196,83.3,28.7,5588.685547,4095.933552
9516,88,26.6,113.1704712,88.1,27.9,5858.122559,4095.933541
9517,-70.5,-12.7,271.4373474,-71.1,-13.7,5669.876953,4095.863431
9518,97.4,27.5,420.9096375,97.5,28.4,5310.976074,4095.859324
9519,-71.5,6.2,170.5655365,-72.3,6.5,4967.649902,4095.787501
9520,-77.3,-11.5,42.09392548,-76.3,-11.6,5079.748535,4095.767364
9521,-151.5,63.1,1580.934326,-151,63.1,5726.350586,4095.714507
9522,103.8,30.9,607.4593506,102.9,31.1,5319.97168,4095.702314
9523,102.3,29.2,1367.619141,101.9,29.6,5736.662598,4095.700725
9524,85.1,27.9,986.0090942,83.5,28.7,7631.313477,4095.692188
9525,81,29.5,1640.777832,81.5,29.9,6075.006836,4095.614877
9526,92.8,26.8,77.49355316,92.6,27.9,5378.776855,4095.550223
9527,85.4,27.4,746.9266357,86.2,28.3,6115.115234,4095.542204
9528,80.4,29,468.2909546,81.1,30.1,6099.142578,4095.507576
9529,79.5,29.8,1592.557007,79.7,30.7,6503.758301,4095.433776
9530,78,31,1489.967407,78.5,31.1,5773.192871,4095.300757
9531,-71.5,-30.5,158.8977814,-69.9,-30.3,6142.692871,4095.279755
9532,83.6,28.4,1212.090454,84.5,28.8,6069.183105,4095.248871
9533,76.6,31.9,591.7666016,77,32.3,4953.831543,4095.188075
9534,-65.2,-27.3,309.5022278,-66.1,-27.2,5036.069824,4095.169925
9535,-76.7,-12.6,17.56266594,-76,-12.3,4653.819336,4095.161969
9536,84.4,28,636.2620239,84.7,28.8,5420.572754,4095.13375
9537,83.5,27.7,242.9943695,83.5,28.8,5513.183105,4095.074885
9538,-82.6,-78.5,192.4992371,-85.3,-78.6,4576.191406,4095.074178
9539,-149.4,63.6,888.34198,-151,63.1,5726.350586,4095.059561
9540,87.3,27.6,1817.289063,87,27.7,5990.612793,4095.022435
9541,-68,-15.4,609.6323242,-68.4,-15.9,5091.503906,4095.018892
9542,83.4,28.4,1242.7323,83.8,28.7,5545.005371,4094.967662
9543,80,29.9,1722.011841,79.7,30.7,6503.758301,4094.929027
9544,43.7,43.5,395.1291809,43.1,43,4918.285156,4094.918285
9545,-76.3,-13.1,223.1048126,-75.7,-12.6,4893.048828,4094.873504
9546,83.4,27.7,157.5125275,84.2,28.9,6132.822754,4094.865275
9547,84.5,28.1,685.9881592,84.8,28.4,4936.000488,4094.793748
9548,88.3,26.6,104.9973755,88.2,27.7,5382.568359,4094.792595
9549,87.3,27.4,851.4530029,87.1,28.1,5452.404297,4094.650528
9550,84.2,27.6,154.4753723,83.8,28.7,5545.005371,4094.619502
9551,-78.1,-9.4,950.6405029,-77.6,-9.1,5369.162109,4094.598361
9552,87.7,27.2,988.1430054,86.9,27.7,5815.007813,4094.566296
9553,-70.2,-13.5,554.0960083,-70.9,-13.8,5185.337891,4094.486326
9554,92.8,27.3,584.3860474,92.3,27.9,5219.134766,4094.469003
9555,93,27.3,613.4151001,92.7,28.2,5562.993652,4094.464869
9556,88.8,26.8,129.36409,88.9,28,5629.966797,4094.448445
9557,88.6,27.1,1854.335449,88.1,27.6,6383.129883,4094.391389
9558,87.2,27.3,287.8613892,87.7,28.3,5543.397461,4094.389944
9559,92.2,26.5,59.99634552,92.4,27.8,5826.476074,4094.389239
9560,-70.8,-12.6,317.5968018,-71.1,-13.7,5669.876953,4094.259732
9561,-77.7,-10.6,364.1960144,-77.3,-10.3,4696.088867,4094.237649
9562,86.9,27,1244.881836,86.9,27.7,5815.007813,4094.222202
9563,85.7,27.8,1471.121826,85.7,28.4,5914.893066,4094.121021
9564,85.7,27.2,376.7806396,86.9,27.7,5815.007813,4094.089799
9565,86.5,26.8,195.2527466,86.8,28,5756.746582,4094.076814
9566,78.7,29.8,898.1748047,79.7,30.7,6503.758301,4094.052914
9567,-71.7,7.1,179.3304901,-72.3,6.5,4967.649902,4094.033625
9568,-76.2,-13.4,7.658666611,-75.8,-13.1,4336.196289,4093.946383
9569,85.7,26.7,69.51869965,86.9,28,6908.385742,4093.894994
9570,-73.1,-12.7,703.3418579,-72.8,-13.2,5122.96582,4093.829591
9571,83.9,27.6,204.0537415,84.7,28.4,5403.954102,4093.829272
9572,86.5,27.3,1525.174194,87,27.8,6052.665039,4093.80377
9573,92.8,27.4,730.2657471,92.5,28,5242.1875,4093.792956
9574,85.1,27.9,986.0090942,84.5,28.7,5972.400879,4093.741823
9575,76.7,38.9,1213.894287,75.3,38.6,6552.909668,4093.699228
9576,92.6,26.9,113.6238632,92.3,27.7,4897.808594,4093.678191
9577,86.1,26.5,64.2580719,86.6,27.8,5991.532715,4093.673273
9578,-67.9,-15.5,617.4910889,-68.4,-15.9,5091.503906,4093.630586
9579,86.1,27.8,1910.703125,86.4,28.3,6315.154785,4093.53677
9580,-152.3,64.1,337.2814636,-151,63.1,5726.350586,4093.50022
9581,96,28.3,999.8512573,96.7,29.2,6245.858398,4093.463582
9582,79.5,41.5,1400.057739,80.2,42,6001.209473,4093.447602
9583,-70.6,-33.6,668.559021,-70.2,-33.2,5025.671387,4093.440233
9584,76.1,38.8,1400.128906,75.2,38.6,6011.491699,4093.347866
9585,87,27.2,1208.021973,88.1,27.6,6383.129883,4093.339795
9586,-70.3,-18.3,124.7709045,-69.5,-18.3,4778.223633,4093.24055
9587,-76.4,-13,87.09214783,-76.1,-12.6,4418.662598,4093.104003
9588,-72.7,-16.6,47.20750427,-72.9,-15.4,5574.628418,4093.04053
9589,88.1,26.6,103.0452728,88.3,27.8,5625.258301,4092.986661
9590,84.5,28.1,685.9881592,85.8,28.4,6140.036621,4092.956254
9591,85.9,27.4,674.0700073,87,28.1,6163.293945,4092.891312
9592,-150.2,63.2,1497.015015,-151,63.1,5726.350586,4092.825951
9593,82.8,28,796.1502075,83.8,28.6,5991.510254,4092.782716
9594,-70.3,-13.3,441.029541,-70.7,-13.8,4923.426758,4092.777057
9595,87.5,26.4,63.99703598,87,27.7,5990.612793,4092.670928
9596,90.5,27.4,1304.474487,90.5,28.2,6018.73877,4092.658187
9597,83.6,27.9,806.7491455,83.3,28.7,5588.685547,4092.613743
9598,103.5,30.4,493.3395691,102.9,31.1,5319.97168,4092.557961
9599,-76.6,-12.6,286.3624878,-76,-12,5062.230957,4092.536801
9600,86.1,27.5,757.4044189,86.8,28.2,5697.793457,4092.474616
9601,87.7,27.1,1098.14502,86.7,28.1,6924.729492,4092.38312
9602,85.8,27.8,1492.80127,86.7,28.2,6353.915527,4092.35835
9603,-71.9,5.8,245.8711243,-72.3,6.5,4967.649902,4092.349541
9604,79.8,29.9,974.2528687,79.9,30.5,5423.46582,4092.335478
9605,84.6,28,936.6008911,84.9,28.8,5718.139648,4092.329616
9606,-153.7,63.1,185,-151,63.1,5726.350586,4092.306462
9607,86.8,26.8,158.565567,86.9,28.1,5899.844238,4092.277005
9608,-70.3,-18.5,114.7975311,-69.5,-17.8,5244.11084,4092.255489
9609,88.4,26.8,160.4662476,88.9,27.9,5619.376953,4092.246093
9610,83.8,27.9,650.5553589,84.3,28.9,5901.825195,4092.171371
9611,76.3,31.8,438.9689026,76.9,32.7,5567.690918,4092.006747
9612,85.7,27.1,266.4478149,86.5,28,5633.594727,4091.917706
9613,85.4,27.1,137.3679199,86.2,28.3,6115.115234,4091.911029
9614,83.1,28.2,1290.907227,84,28.6,6146.970215,4091.906751
9615,92.3,26.9,184.4235382,92.3,27.7,4897.808594,4091.888224
9616,-78.3,-9.5,142.0693359,-77.4,-9.4,5008.978516,4091.810734
